Time,Engine Coolant Temperature [°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%]
18:54:29.380,90,111.0,1853.0,50.0,18.0,19.33,83.5,9.0,27.1,27.1
18:54:29.470,90,111.0,1853.0,50.0,18.0,19.33,83.5,9.0,27.1,27.1
18:54:29.560,90,111.0,1853.0,50.0,18.0,17.49,83.5,9.0,27.1,27.1
18:54:29.650,90,111.0,1853.0,50.0,18.0,17.49,83.5,9.0,27.1,27.1
18:54:29.740,90,111.0,1853.0,50.0,18.0,17.49,83.5,9.0,27.1,27.1
18:54:29.830,90,111.0,1853.0,50.0,18.0,17.49,83.5,9.0,22.0,27.1
18:54:29.920,90,111.0,1853.0,50.0,18.0,17.49,83.5,9.0,22.0,22.0
18:54:30.010,90,111.0,1853.0,50.0,18.0,17.49,83.5,9.0,22.0,22.0
18:54:30.100,90,103.0,1853.0,50.0,18.0,17.49,83.5,9.0,22.0,22.0
18:54:30.190,90,103.0,1870.0,50.0,18.0,17.49,83.5,9.0,22.0,22.0
18:54:30.280,90,103.0,1870.0,50.0,18.0,17.49,83.5,9.0,22.0,22.0
18:54:30.371,90,103.0,1870.0,50.0,18.0,17.49,83.5,9.0,22.0,22.0
18:54:30.460,90,103.0,1870.0,50.0,18.0,16.91,83.5,9.0,22.0,22.0
18:54:30.550,90,103.0,1870.0,50.0,18.0,16.91,83.5,9.0,22.0,22.0
18:54:30.640,90,103.0,1870.0,50.0,18.0,16.91,83.5,9.0,22.0,22.0
18:54:30.730,90,103.0,1870.0,50.0,18.0,16.91,83.5,9.0,22.0,22.0
18:54:30.820,90,103.0,1870.0,50.0,18.0,16.91,83.5,9.0,22.0,21.6
18:54:30.910,90,103.0,1870.0,50.0,18.0,16.91,83.5,9.0,22.0,21.6
18:54:31.000,90,108.0,1870.0,50.0,18.0,16.91,83.5,9.0,22.0,21.6
18:54:31.090,90,108.0,1846.0,50.0,18.0,16.91,83.5,9.0,22.0,21.6
18:54:31.180,90,108.0,1846.0,50.0,18.0,16.91,83.5,9.0,22.0,21.6
18:54:31.270,90,108.0,1846.0,50.0,18.0,16.91,83.5,9.0,22.0,21.6
18:54:31.360,90,108.0,1846.0,50.0,18.0,18.3,83.5,9.0,22.0,21.6
18:54:31.450,90,108.0,1846.0,50.0,18.0,18.3,83.5,9.0,22.0,21.6
18:54:31.540,90,108.0,1846.0,50.0,18.0,18.3,83.5,9.0,22.0,21.6
18:54:31.630,90,108.0,1846.0,50.0,18.0,18.3,83.5,9.0,28.6,21.6
18:54:31.720,90,108.0,1846.0,50.0,18.0,18.3,83.5,9.0,28.6,32.2
18:54:31.810,90,108.0,1846.0,50.0,18.0,18.3,83.5,9.0,28.6,32.2
18:54:31.900,90,114.0,1846.0,50.0,18.0,18.3,83.5,9.0,28.6,32.2
18:54:31.990,90,114.0,1864.0,50.0,18.0,18.3,83.5,9.0,28.6,32.2
18:54:32.080,90,114.0,1864.0,50.0,18.0,18.3,83.5,9.0,28.6,32.2
18:54:32.170,90,114.0,1864.0,50.0,18.0,18.3,83.5,9.0,28.6,32.2
18:54:32.260,90,114.0,1864.0,50.0,18.0,23.61,83.5,9.0,28.6,32.2
18:54:32.350,90,114.0,1864.0,50.0,18.0,23.61,83.5,9.0,28.6,32.2
18:54:32.440,90,114.0,1864.0,50.0,18.0,23.61,83.5,9.0,28.6,32.2
18:54:32.530,90,114.0,1864.0,50.0,18.0,23.61,83.5,9.0,39.2,32.2
18:54:32.621,90,114.0,1864.0,50.0,18.0,23.61,83.5,9.0,39.2,40.0
18:54:32.710,90,114.0,1864.0,50.0,18.0,23.61,83.5,9.0,39.2,40.0
18:54:32.801,90,135.0,1864.0,50.0,18.0,23.61,83.5,9.0,39.2,40.0
18:54:32.890,90,135.0,1973.0,50.0,18.0,23.61,83.5,9.0,39.2,40.0
18:54:32.980,90,135.0,1973.0,52.0,18.0,23.61,83.5,9.0,39.2,40.0
18:54:33.070,90,135.0,1973.0,52.0,19.0,23.61,83.5,9.0,39.2,40.0
18:54:33.160,90,135.0,1973.0,52.0,19.0,43.88,83.5,9.0,39.2,40.0
18:54:33.250,90,135.0,1973.0,52.0,19.0,43.88,83.5,9.0,39.2,40.0
18:54:33.340,90,135.0,1973.0,52.0,19.0,43.88,83.5,9.0,39.2,40.0
18:54:33.430,90,135.0,1973.0,52.0,19.0,43.88,83.5,9.0,62.7,40.0
18:54:33.521,90,135.0,1973.0,52.0,19.0,43.88,83.5,9.0,62.7,63.9
18:54:33.610,90,135.0,1973.0,52.0,19.0,43.88,83.5,9.0,62.7,63.9
18:54:33.701,90,216.0,1973.0,52.0,19.0,43.88,83.5,9.0,62.7,63.9
18:54:33.790,90,216.0,2208.0,52.0,19.0,43.88,83.5,9.0,62.7,63.9
18:54:33.880,90,216.0,2208.0,59.0,19.0,43.88,83.5,9.0,62.7,63.9
18:54:33.970,90,216.0,2208.0,59.0,21.0,43.88,83.5,9.0,62.7,63.9
18:54:34.061,90,216.0,2208.0,59.0,21.0,77.86,83.5,9.0,62.7,63.9
18:54:34.150,90,216.0,2208.0,59.0,21.0,77.86,83.5,9.0,62.7,63.9
18:54:34.240,90,216.0,2208.0,59.0,21.0,77.86,83.5,9.0,62.7,63.9
18:54:34.330,90,216.0,2208.0,59.0,21.0,77.86,83.5,9.0,49.4,63.9
18:54:34.420,90,216.0,2208.0,59.0,21.0,77.86,83.5,9.0,49.4,30.6
18:54:34.510,90,216.0,2208.0,59.0,21.0,77.86,83.5,9.0,49.4,30.6
18:54:34.600,90,167.0,2208.0,59.0,21.0,77.86,83.5,9.0,49.4,30.6
18:54:34.690,90,167.0,2318.0,59.0,21.0,77.86,83.5,9.0,49.4,30.6
18:54:34.780,90,167.0,2318.0,65.0,21.0,77.86,83.5,9.0,49.4,30.6
18:54:34.870,90,167.0,2318.0,65.0,24.0,77.86,83.5,9.0,49.4,30.6
18:54:34.960,90,167.0,2318.0,65.0,24.0,32.33,83.5,9.0,49.4,30.6
18:54:35.050,90,167.0,2318.0,65.0,24.0,32.33,31.0,9.0,49.4,30.6
18:54:35.140,90,167.0,2318.0,65.0,24.0,32.33,31.0,9.0,49.4,30.6
18:54:35.230,90,167.0,2318.0,65.0,24.0,32.33,31.0,9.0,14.1,30.6
18:54:35.320,90,167.0,2318.0,65.0,24.0,32.33,31.0,9.0,14.1,14.5
18:54:35.410,90,167.0,2318.0,65.0,24.0,32.33,31.0,9.0,14.1,14.5
18:54:35.500,90,108.0,2318.0,65.0,24.0,32.33,31.0,9.0,14.1,14.5
18:54:35.590,90,108.0,1674.0,65.0,24.0,32.33,31.0,9.0,14.1,14.5
18:54:35.680,90,108.0,1674.0,65.0,24.0,32.33,31.0,9.0,14.1,14.5
18:54:35.770,90,108.0,1674.0,65.0,21.0,32.33,31.0,9.0,14.1,14.5
18:54:35.860,90,108.0,1674.0,65.0,21.0,27.41,31.0,9.0,14.1,14.5
18:54:35.950,90,108.0,1674.0,65.0,21.0,27.41,83.5,9.0,14.1,14.5
18:54:36.040,90,108.0,1674.0,65.0,21.0,27.41,83.5,9.0,14.1,14.5
18:54:36.130,90,108.0,1674.0,65.0,21.0,27.41,83.5,9.0,14.1,14.5
18:54:36.220,90,108.0,1674.0,65.0,21.0,27.41,83.5,9.0,14.1,14.5
18:54:36.310,90,108.0,1674.0,65.0,21.0,27.41,83.5,9.0,14.1,14.5
18:54:36.400,90,115.0,1674.0,65.0,21.0,27.41,83.5,9.0,14.1,14.5
18:54:36.490,90,115.0,1662.0,65.0,21.0,27.41,83.5,9.0,14.1,14.5
18:54:36.580,90,115.0,1662.0,65.0,21.0,27.41,83.5,9.0,14.1,14.5
18:54:36.670,90,115.0,1662.0,65.0,19.0,27.41,83.5,9.0,14.1,14.5
18:54:36.760,90,115.0,1662.0,65.0,19.0,29.91,83.5,9.0,14.1,14.5
18:54:36.850,90,115.0,1662.0,65.0,19.0,29.91,83.5,9.0,14.1,14.5
18:54:36.940,90,115.0,1662.0,65.0,19.0,29.91,83.5,9.0,14.1,14.5
18:54:37.030,90,115.0,1662.0,65.0,19.0,29.91,83.5,9.0,14.1,14.5
18:54:37.120,90,115.0,1662.0,65.0,19.0,29.91,83.5,9.0,14.1,14.5
18:54:37.210,90,115.0,1662.0,65.0,19.0,29.91,83.5,9.0,14.1,14.5
18:54:37.300,90,117.0,1662.0,65.0,19.0,29.91,83.5,9.0,14.1,14.5
18:54:37.390,90,117.0,1642.0,65.0,19.0,29.91,83.5,9.0,14.1,14.5
18:54:37.480,90,117.0,1642.0,64.0,19.0,29.91,83.5,9.0,14.1,14.5
18:54:37.570,90,117.0,1642.0,64.0,19.0,29.91,83.5,9.0,14.1,14.5
18:54:37.660,90,117.0,1642.0,64.0,19.0,29.58,83.5,9.0,14.1,14.5
18:54:37.750,90,117.0,1642.0,64.0,19.0,29.58,83.5,9.0,14.1,14.5
18:54:37.840,90,117.0,1642.0,64.0,19.0,29.58,83.5,9.0,14.1,14.5
18:54:37.930,90,117.0,1642.0,64.0,19.0,29.58,83.5,9.0,14.1,14.5
18:54:38.021,90,117.0,1642.0,64.0,19.0,29.58,83.5,9.0,14.1,14.5
18:54:38.110,90,117.0,1642.0,64.0,19.0,29.58,83.5,9.0,14.1,14.5
18:54:38.200,90,117.0,1642.0,64.0,19.0,29.58,83.5,9.0,14.1,14.5
18:54:38.290,90,117.0,1623.0,64.0,19.0,29.58,83.5,9.0,14.1,14.5
18:54:38.380,90,117.0,1623.0,63.0,19.0,29.58,83.5,9.0,14.1,14.5
18:54:38.470,90,117.0,1623.0,63.0,19.0,29.58,83.5,9.0,14.1,14.5
18:54:38.560,90,117.0,1623.0,63.0,19.0,29.33,83.5,9.0,14.1,14.5
18:54:38.650,90,117.0,1623.0,63.0,19.0,29.33,83.5,9.0,14.1,14.5
18:54:38.741,90,117.0,1623.0,63.0,19.0,29.33,83.5,9.0,14.1,14.5
18:54:38.830,90,117.0,1623.0,63.0,19.0,29.33,83.5,9.0,14.1,14.5
18:54:38.920,90,117.0,1623.0,63.0,19.0,29.33,83.5,9.0,14.1,14.5
18:54:39.010,90,117.0,1623.0,63.0,19.0,29.33,83.5,9.0,14.1,14.5
18:54:39.100,90,116.0,1623.0,63.0,19.0,29.33,83.5,9.0,14.1,14.5
18:54:39.190,90,116.0,1609.0,63.0,19.0,29.33,83.5,9.0,14.1,14.5
18:54:39.280,90,116.0,1609.0,63.0,19.0,29.33,83.5,9.0,14.1,14.5
18:54:39.370,90,116.0,1609.0,63.0,19.0,29.33,83.5,9.0,14.1,14.5
18:54:39.461,90,116.0,1609.0,63.0,19.0,28.66,83.5,9.0,14.1,14.5
18:54:39.550,90,116.0,1609.0,63.0,19.0,28.66,83.5,9.0,14.1,14.5
18:54:39.640,90,116.0,1609.0,63.0,19.0,28.66,83.5,9.0,14.1,14.5
18:54:39.730,90,116.0,1609.0,63.0,19.0,28.66,83.5,9.0,14.1,14.5
18:54:39.820,90,116.0,1609.0,63.0,19.0,28.66,83.5,9.0,14.1,14.5
18:54:39.910,90,116.0,1609.0,63.0,19.0,28.66,83.5,9.0,14.1,14.5
18:54:40.000,90,115.0,1609.0,63.0,19.0,28.66,83.5,9.0,14.1,14.5
18:54:40.090,90,115.0,1590.0,63.0,19.0,28.66,83.5,9.0,14.1,14.5
18:54:40.180,90,115.0,1590.0,62.0,19.0,28.66,83.5,9.0,14.1,14.5
18:54:40.270,90,115.0,1590.0,62.0,19.0,28.66,83.5,9.0,14.1,14.5
18:54:40.360,90,115.0,1590.0,62.0,19.0,28.27,83.5,9.0,14.1,14.5
18:54:40.450,90,115.0,1590.0,62.0,19.0,28.27,83.5,9.0,14.1,14.5
18:54:40.540,90,115.0,1590.0,62.0,19.0,28.27,83.5,9.0,14.1,14.5
18:54:40.630,90,115.0,1590.0,62.0,19.0,28.27,83.5,9.0,14.1,14.5
18:54:40.721,90,115.0,1590.0,62.0,19.0,28.27,83.5,9.0,14.1,14.5
18:54:40.810,90,115.0,1590.0,62.0,19.0,28.27,83.5,9.0,14.1,14.5
18:54:40.900,90,114.0,1590.0,62.0,19.0,28.27,83.5,9.0,14.1,14.5
18:54:40.990,90,114.0,1376.0,62.0,19.0,28.27,83.5,9.0,14.1,14.5
18:54:41.080,90,114.0,1376.0,61.0,19.0,28.27,83.5,9.0,14.1,14.5
18:54:41.170,90,114.0,1376.0,61.0,19.0,28.27,83.5,9.0,14.1,14.5
18:54:41.260,90,114.0,1376.0,61.0,19.0,19.94,83.5,9.0,14.1,14.5
18:54:41.350,90,114.0,1376.0,61.0,19.0,19.94,83.5,9.0,14.1,14.5
18:54:41.440,90,114.0,1376.0,61.0,19.0,19.94,83.5,9.0,14.1,14.5
18:54:41.530,90,114.0,1376.0,61.0,19.0,19.94,83.5,9.0,14.1,14.5
18:54:41.621,90,114.0,1376.0,61.0,19.0,19.94,83.5,9.0,14.1,14.5
18:54:41.710,90,114.0,1376.0,61.0,19.0,19.94,83.5,9.0,14.1,14.5
18:54:41.801,90,106.0,1376.0,61.0,19.0,19.94,83.5,9.0,14.1,14.5
18:54:41.890,90,106.0,1530.0,61.0,19.0,19.94,83.5,9.0,14.1,14.5
18:54:41.980,90,106.0,1530.0,59.0,19.0,19.94,83.5,9.0,14.1,14.5
18:54:42.070,90,106.0,1530.0,59.0,17.0,19.94,83.5,9.0,14.1,14.5
18:54:42.160,90,106.0,1530.0,59.0,17.0,17.8,83.5,9.0,14.1,14.5
18:54:42.250,90,106.0,1530.0,59.0,17.0,17.8,83.5,9.0,14.1,14.5
18:54:42.340,90,106.0,1530.0,59.0,17.0,17.8,83.5,9.0,14.1,14.5
18:54:42.430,90,106.0,1530.0,59.0,17.0,17.8,83.5,9.0,14.1,14.5
18:54:42.520,90,106.0,1530.0,59.0,17.0,17.8,83.5,9.0,14.1,14.5
18:54:42.610,90,106.0,1530.0,59.0,17.0,17.8,83.5,9.0,14.1,14.5
18:54:42.700,90,115.0,1530.0,59.0,17.0,17.8,83.5,9.0,14.1,14.5
18:54:42.791,90,115.0,2147.0,59.0,17.0,17.8,83.5,9.0,14.1,14.5
18:54:42.880,90,115.0,2147.0,58.0,17.0,17.8,83.5,9.0,14.1,14.5
18:54:42.970,90,115.0,2147.0,58.0,16.0,17.8,83.5,9.0,14.1,14.5
18:54:43.060,90,115.0,2147.0,58.0,16.0,39.94,83.5,9.0,14.1,14.5
18:54:43.150,90,115.0,2147.0,58.0,16.0,39.94,83.5,9.0,14.1,14.5
18:54:43.240,90,115.0,2147.0,58.0,16.0,39.94,83.5,9.0,14.1,14.5
18:54:43.330,90,115.0,2147.0,58.0,16.0,39.94,83.5,9.0,14.1,14.5
18:54:43.420,90,115.0,2147.0,58.0,16.0,39.94,83.5,9.0,14.1,14.5
18:54:43.510,90,115.0,2147.0,58.0,16.0,39.94,83.5,9.0,14.1,14.5
18:54:43.600,90,124.0,2147.0,58.0,16.0,39.94,83.5,9.0,14.1,14.5
18:54:43.690,90,124.0,2104.0,58.0,16.0,39.94,83.5,9.0,14.1,14.5
18:54:43.780,90,124.0,2104.0,57.0,16.0,39.94,83.5,9.0,14.1,14.5
18:54:43.870,90,124.0,2104.0,57.0,20.0,39.94,83.5,9.0,14.1,14.5
18:54:43.961,90,124.0,2104.0,57.0,20.0,40.22,83.5,9.0,14.1,14.5
18:54:44.050,90,124.0,2104.0,57.0,20.0,40.22,83.5,9.0,14.1,14.5
18:54:44.140,90,124.0,2104.0,57.0,20.0,40.22,83.5,9.0,14.1,14.5
18:54:44.230,90,124.0,2104.0,57.0,20.0,40.22,83.5,9.0,14.1,14.5
18:54:44.320,90,124.0,2104.0,57.0,20.0,40.22,83.5,9.0,14.1,14.5
18:54:44.410,90,124.0,2104.0,57.0,20.0,40.22,83.5,9.0,14.1,14.5
18:54:44.500,90,124.0,2104.0,57.0,20.0,40.22,83.5,9.0,14.1,14.5
18:54:44.590,90,124.0,2064.0,57.0,20.0,40.22,83.5,9.0,14.1,14.5
18:54:44.680,90,124.0,2064.0,56.0,20.0,40.22,83.5,9.0,14.1,14.5
18:54:44.770,90,124.0,2064.0,56.0,20.0,40.22,83.5,9.0,14.1,14.5
18:54:44.860,90,124.0,2064.0,56.0,20.0,39.33,83.5,9.0,14.1,14.5
18:54:44.950,90,124.0,2064.0,56.0,20.0,39.33,83.5,9.0,14.1,14.5
18:54:45.040,90,124.0,2064.0,56.0,20.0,39.33,83.5,9.0,14.1,14.5
18:54:45.130,90,124.0,2064.0,56.0,20.0,39.33,83.5,9.0,14.1,14.5
18:54:45.220,90,124.0,2064.0,56.0,20.0,39.33,83.5,9.0,14.1,14.5
18:54:45.310,90,124.0,2064.0,56.0,20.0,39.33,83.5,9.0,14.1,14.5
18:54:45.400,90,124.0,2064.0,56.0,20.0,39.33,83.5,9.0,14.1,14.5
18:54:45.490,90,124.0,2023.0,56.0,20.0,39.33,83.5,9.0,14.1,14.5
18:54:45.581,90,124.0,2023.0,54.0,20.0,39.33,83.5,9.0,14.1,14.5
18:54:45.670,90,124.0,2023.0,54.0,20.0,39.33,83.5,9.0,14.1,14.5
18:54:45.760,90,124.0,2023.0,54.0,20.0,38.33,83.5,9.0,14.1,14.5
18:54:45.851,90,124.0,2023.0,54.0,20.0,38.33,83.5,9.0,14.1,14.5
18:54:45.940,90,124.0,2023.0,54.0,20.0,38.33,83.5,9.0,14.1,14.5
18:54:46.030,90,124.0,2023.0,54.0,20.0,38.33,83.5,9.0,14.1,14.5
18:54:46.120,90,124.0,2023.0,54.0,20.0,38.33,83.5,9.0,14.1,14.5
18:54:46.210,90,124.0,2023.0,54.0,20.0,38.33,83.5,9.0,14.1,14.5
18:54:46.300,90,123.0,2023.0,54.0,20.0,38.33,83.5,9.0,14.1,14.5
18:54:46.390,90,123.0,1987.0,54.0,20.0,38.33,83.5,9.0,14.1,14.5
18:54:46.480,90,123.0,1987.0,53.0,20.0,38.33,83.5,9.0,14.1,14.5
18:54:46.570,90,123.0,1987.0,53.0,20.0,38.33,83.5,9.0,14.1,14.5
18:54:46.660,90,123.0,1987.0,53.0,20.0,37.27,83.5,9.0,14.1,14.5
18:54:46.750,90,123.0,1987.0,53.0,20.0,37.27,83.5,9.0,14.1,14.5
18:54:46.840,90,123.0,1987.0,53.0,20.0,37.27,83.5,9.0,14.1,14.5
18:54:46.931,90,123.0,1987.0,53.0,20.0,37.27,83.5,9.0,14.1,14.5
18:54:47.020,90,123.0,1987.0,53.0,20.0,37.27,83.5,9.0,14.1,14.5
18:54:47.110,90,123.0,1987.0,53.0,20.0,37.27,83.5,9.0,14.1,14.5
18:54:47.200,90,122.0,1987.0,53.0,20.0,37.27,83.5,9.0,14.1,14.5
18:54:47.290,90,122.0,1949.0,53.0,20.0,37.27,83.5,9.0,14.1,14.5
18:54:47.380,90,122.0,1949.0,52.0,20.0,37.27,83.5,9.0,14.1,14.5
18:54:47.470,90,122.0,1949.0,52.0,19.0,37.27,83.5,9.0,14.1,14.5
18:54:47.560,90,122.0,1949.0,52.0,19.0,36.47,83.5,9.0,14.1,14.5
18:54:47.650,90,122.0,1949.0,52.0,19.0,36.47,83.5,9.0,14.1,14.5
18:54:47.740,90,122.0,1949.0,52.0,19.0,36.47,83.5,9.0,14.1,14.5
18:54:47.830,90,122.0,1949.0,52.0,19.0,36.47,83.5,9.0,14.1,14.5
18:54:47.920,90,122.0,1949.0,52.0,19.0,36.47,83.5,9.0,14.1,15.7
18:54:48.010,90,122.0,1949.0,52.0,19.0,36.47,83.5,9.0,14.1,15.7
18:54:48.100,90,120.0,1949.0,52.0,19.0,36.47,83.5,9.0,14.1,15.7
18:54:48.190,90,120.0,1914.0,52.0,19.0,36.47,83.5,9.0,14.1,15.7
18:54:48.280,90,120.0,1914.0,52.0,19.0,36.47,83.5,9.0,14.1,15.7
18:54:48.370,90,120.0,1914.0,52.0,19.0,36.47,83.5,9.0,14.1,15.7
18:54:48.460,90,120.0,1914.0,52.0,19.0,21.83,83.5,9.0,14.1,15.7
18:54:48.550,90,120.0,1914.0,52.0,19.0,21.83,83.5,9.0,14.1,15.7
18:54:48.640,90,120.0,1914.0,52.0,19.0,21.83,83.5,9.0,14.1,15.7
18:54:48.730,90,120.0,1914.0,52.0,19.0,21.83,83.5,9.0,27.5,15.7
18:54:48.820,90,120.0,1914.0,52.0,19.0,21.83,83.5,9.0,27.5,27.8
18:54:48.911,90,120.0,1914.0,52.0,19.0,21.83,83.5,9.0,27.5,27.8
18:54:49.000,90,121.0,1914.0,52.0,19.0,21.83,83.5,9.0,27.5,27.8
18:54:49.090,90,121.0,1962.0,52.0,19.0,21.83,83.5,9.0,27.5,27.8
18:54:49.180,90,121.0,1962.0,52.0,19.0,21.83,83.5,9.0,27.5,27.8
18:54:49.270,90,121.0,1962.0,52.0,16.0,21.83,83.5,9.0,27.5,27.8
18:54:49.360,90,121.0,1962.0,52.0,16.0,19.3,83.5,9.0,27.5,27.8
18:54:49.451,90,121.0,1962.0,52.0,16.0,19.3,83.5,9.0,27.5,27.8
18:54:49.540,90,121.0,1962.0,52.0,16.0,19.3,83.5,9.0,27.5,27.8
18:54:49.630,90,121.0,1962.0,52.0,16.0,19.3,83.5,9.0,32.9,27.8
18:54:49.720,90,121.0,1962.0,52.0,16.0,19.3,83.5,9.0,32.9,33.3
18:54:49.811,90,121.0,1962.0,52.0,16.0,19.3,83.5,9.0,32.9,33.3
18:54:49.900,90,118.0,1962.0,52.0,16.0,19.3,83.5,9.0,32.9,33.3
18:54:49.990,90,118.0,1955.0,52.0,16.0,19.3,83.5,9.0,32.9,33.3
18:54:50.080,90,118.0,1955.0,53.0,16.0,19.3,83.5,9.0,32.9,33.3
18:54:50.170,90,118.0,1955.0,53.0,16.0,19.3,83.5,9.0,32.9,33.3
18:54:50.260,90,118.0,1955.0,53.0,16.0,19.22,83.5,9.0,32.9,33.3
18:54:50.350,90,118.0,1955.0,53.0,16.0,19.22,83.5,9.0,32.9,33.3
18:54:50.440,90,118.0,1955.0,53.0,16.0,19.22,83.5,9.0,32.9,33.3
18:54:50.530,90,118.0,1955.0,53.0,16.0,19.22,83.5,9.0,32.5,33.3
18:54:50.620,90,118.0,1955.0,53.0,16.0,19.22,83.5,9.0,32.5,32.5
18:54:50.710,90,118.0,1955.0,53.0,16.0,19.22,83.5,9.0,32.5,32.5
18:54:50.800,90,119.0,1955.0,53.0,16.0,19.22,83.5,9.0,32.5,32.5
18:54:50.890,90,119.0,1993.0,53.0,16.0,19.22,83.5,9.0,32.5,32.5
18:54:50.980,90,119.0,1993.0,54.0,16.0,19.22,83.5,9.0,32.5,32.5
18:54:51.070,90,119.0,1993.0,54.0,16.0,19.22,83.5,9.0,32.5,32.5
18:54:51.160,90,119.0,1993.0,54.0,16.0,19.41,83.5,9.0,32.5,32.5
18:54:51.251,90,119.0,1993.0,54.0,16.0,19.41,83.5,9.0,32.5,32.5
18:54:51.340,90,119.0,1993.0,54.0,16.0,19.41,83.5,9.0,32.5,32.5
18:54:51.430,90,119.0,1993.0,54.0,16.0,19.41,83.5,9.0,31.4,32.5
18:54:51.520,90,119.0,1993.0,54.0,16.0,19.41,83.5,9.0,31.4,31.8
18:54:51.610,90,119.0,1993.0,54.0,16.0,19.41,83.5,9.0,31.4,31.8
18:54:51.700,90,117.0,1993.0,54.0,16.0,19.41,83.5,9.0,31.4,31.8
18:54:51.790,90,117.0,2021.0,54.0,16.0,19.41,83.5,9.0,31.4,31.8
18:54:51.880,90,117.0,2021.0,54.0,16.0,19.41,83.5,9.0,31.4,31.8
18:54:51.971,90,117.0,2021.0,54.0,17.0,19.41,83.5,9.0,31.4,31.8
18:54:52.060,90,117.0,2021.0,54.0,17.0,18.97,83.5,9.0,31.4,31.8
18:54:52.150,90,117.0,2021.0,54.0,17.0,18.97,83.5,9.0,31.4,31.8
18:54:52.240,90,117.0,2021.0,54.0,17.0,18.97,83.5,9.0,31.4,31.8
18:54:52.330,90,117.0,2021.0,54.0,17.0,18.97,83.5,9.0,27.5,31.8
18:54:52.420,90,117.0,2021.0,54.0,17.0,18.97,83.5,9.0,27.5,26.7
18:54:52.510,90,117.0,2021.0,54.0,17.0,18.97,83.5,9.0,27.5,26.7
18:54:52.600,90,112.0,2021.0,54.0,17.0,18.97,83.5,9.0,27.5,26.7
18:54:52.690,90,112.0,2033.0,54.0,17.0,18.97,83.5,9.0,27.5,26.7
18:54:52.780,90,112.0,2033.0,55.0,17.0,18.97,83.5,9.0,27.5,26.7
18:54:52.870,90,112.0,2033.0,55.0,17.0,18.97,83.5,9.0,27.5,26.7
18:54:52.960,90,112.0,2033.0,55.0,17.0,19.27,83.5,9.0,27.5,26.7
18:54:53.050,90,112.0,2033.0,55.0,17.0,19.27,83.5,9.0,27.5,26.7
18:54:53.140,90,112.0,2033.0,55.0,17.0,19.27,83.5,9.0,27.5,26.7
18:54:53.230,90,112.0,2033.0,55.0,17.0,19.27,83.5,9.0,14.1,26.7
18:54:53.320,90,112.0,2033.0,55.0,17.0,19.27,83.5,9.0,14.1,14.5
18:54:53.411,90,112.0,2033.0,55.0,17.0,19.27,83.5,9.0,14.1,14.5
18:54:53.500,90,114.0,2033.0,55.0,17.0,19.27,83.5,9.0,14.1,14.5
18:54:53.590,90,114.0,2008.0,55.0,17.0,19.27,83.5,9.0,14.1,14.5
18:54:53.681,90,114.0,2008.0,54.0,17.0,19.27,83.5,9.0,14.1,14.5
18:54:53.770,90,114.0,2008.0,54.0,17.0,19.27,83.5,9.0,14.1,14.5
18:54:53.860,90,114.0,2008.0,54.0,17.0,24.55,83.5,9.0,14.1,14.5
18:54:53.950,90,114.0,2008.0,54.0,17.0,24.55,83.5,9.0,14.1,14.5
18:54:54.040,90,114.0,2008.0,54.0,17.0,24.55,83.5,9.0,14.1,14.5
18:54:54.130,90,114.0,2008.0,54.0,17.0,24.55,83.5,9.0,14.1,14.5
18:54:54.220,90,114.0,2008.0,54.0,17.0,24.55,83.5,9.0,14.1,14.5
18:54:54.310,90,114.0,2008.0,54.0,17.0,24.55,83.5,9.0,14.1,14.5
18:54:54.400,90,120.0,2008.0,54.0,17.0,24.55,83.5,9.0,14.1,14.5
18:54:54.490,90,120.0,1985.0,54.0,17.0,24.55,83.5,9.0,14.1,14.5
18:54:54.580,90,120.0,1985.0,53.0,17.0,24.55,83.5,9.0,14.1,14.5
18:54:54.670,90,120.0,1985.0,53.0,19.0,24.55,83.5,9.0,14.1,14.5
18:54:54.760,90,120.0,1985.0,53.0,19.0,37.02,83.5,9.0,14.1,14.5
18:54:54.851,90,120.0,1985.0,53.0,19.0,37.02,83.5,9.0,14.1,14.5
18:54:54.940,90,120.0,1985.0,53.0,19.0,37.02,83.5,9.0,14.1,14.5
18:54:55.030,90,120.0,1985.0,53.0,19.0,37.02,83.5,9.0,25.1,14.5
18:54:55.120,90,120.0,1985.0,53.0,19.0,37.02,83.5,9.0,25.1,20.8
18:54:55.210,90,120.0,1985.0,53.0,19.0,37.02,83.5,9.0,25.1,20.8
18:54:55.300,90,120.0,1985.0,53.0,19.0,37.02,83.5,9.0,25.1,20.8
18:54:55.390,90,120.0,1963.0,53.0,19.0,37.02,83.5,9.0,25.1,20.8
18:54:55.480,90,120.0,1963.0,53.0,19.0,37.02,83.5,9.0,25.1,20.8
18:54:55.570,90,120.0,1963.0,53.0,20.0,37.02,83.5,9.0,25.1,20.8
18:54:55.660,90,120.0,1963.0,53.0,20.0,19.36,83.5,9.0,25.1,20.8
18:54:55.750,90,120.0,1963.0,53.0,20.0,19.36,83.5,9.0,25.1,20.8
