Time,Engine Coolant Temperature [°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%]
08:23:19.465,91,107.0,1364.0,23.0,34.0,12.49,83.5,21.0,28.6,28.6
08:23:19.527,91,107.0,1364.0,23.0,34.0,12.49,83.5,21.0,30.6,28.6
08:23:19.615,91,107.0,1364.0,23.0,34.0,12.49,83.5,21.0,30.6,31.4
08:23:19.677,91,107.0,1364.0,23.0,34.0,12.49,83.5,21.0,30.6,31.4
08:23:19.766,91,109.0,1364.0,23.0,34.0,12.49,83.5,21.0,30.6,31.4
08:23:19.827,91,109.0,1422.0,23.0,34.0,12.49,83.5,21.0,30.6,31.4
08:23:19.916,91,109.0,1422.0,24.0,34.0,12.49,83.5,21.0,30.6,31.4
08:23:20.006,91,109.0,1422.0,24.0,34.0,12.49,83.5,21.0,30.6,31.4
08:23:20.066,91,109.0,1422.0,24.0,34.0,13.97,83.5,21.0,30.6,31.4
08:23:20.127,91,109.0,1422.0,24.0,34.0,13.97,83.5,21.0,30.6,31.4
08:23:20.246,91,109.0,1422.0,24.0,34.0,13.97,83.5,21.0,30.6,31.4
08:23:20.335,91,109.0,1422.0,24.0,34.0,13.97,83.5,21.0,36.9,31.4
08:23:20.426,91,109.0,1422.0,24.0,34.0,13.97,83.5,21.0,36.9,37.3
08:23:20.545,91,109.0,1422.0,24.0,34.0,13.97,83.5,21.0,36.9,37.3
08:23:20.636,91,119.0,1422.0,24.0,34.0,13.97,83.5,21.0,36.9,37.3
08:23:20.727,91,119.0,1533.0,24.0,34.0,13.97,83.5,21.0,36.9,37.3
08:23:20.815,91,119.0,1533.0,26.0,34.0,13.97,83.5,21.0,36.9,37.3
08:23:20.876,91,119.0,1533.0,26.0,34.0,13.97,83.5,21.0,36.9,37.3
08:23:20.967,91,119.0,1533.0,26.0,34.0,18.77,83.5,21.0,36.9,37.3
08:23:21.027,91,119.0,1533.0,26.0,34.0,18.77,83.5,21.0,36.9,37.3
08:23:21.115,91,119.0,1533.0,26.0,34.0,18.77,83.5,21.0,36.9,37.3
08:23:21.206,91,119.0,1533.0,26.0,34.0,18.77,83.5,21.0,29.8,37.3
08:23:21.267,91,119.0,1533.0,26.0,34.0,18.77,83.5,21.0,29.8,28.6
08:23:21.327,91,119.0,1533.0,26.0,34.0,18.77,83.5,21.0,29.8,28.6
08:23:21.416,91,121.0,1533.0,26.0,34.0,18.77,83.5,21.0,29.8,28.6
08:23:21.477,91,121.0,1622.0,26.0,34.0,18.77,83.5,21.0,29.8,28.6
08:23:21.565,91,121.0,1622.0,28.0,34.0,18.77,83.5,21.0,29.8,28.6
08:23:21.627,91,121.0,1622.0,28.0,36.0,18.77,83.5,21.0,29.8,28.6
08:23:21.715,91,121.0,1622.0,28.0,36.0,15.63,83.5,21.0,29.8,28.6
08:23:21.777,91,121.0,1622.0,28.0,36.0,15.63,83.5,21.0,29.8,28.6
08:23:21.865,91,121.0,1622.0,28.0,36.0,15.63,83.5,21.0,29.8,28.6
08:23:21.926,91,121.0,1622.0,28.0,36.0,15.63,83.5,21.0,28.2,28.6
08:23:22.016,91,121.0,1622.0,28.0,36.0,15.63,83.5,21.0,28.2,28.2
08:23:22.077,91,121.0,1622.0,28.0,36.0,15.63,83.5,21.0,28.2,28.2
08:23:22.166,91,110.0,1622.0,28.0,36.0,15.63,83.5,21.0,28.2,28.2
08:23:22.227,91,110.0,1657.0,28.0,36.0,15.63,83.5,21.0,28.2,28.2
08:23:22.315,91,110.0,1657.0,28.0,36.0,15.63,83.5,21.0,28.2,28.2
08:23:22.406,91,110.0,1657.0,28.0,35.0,15.63,83.5,21.0,28.2,28.2
08:23:22.467,91,110.0,1657.0,28.0,35.0,14.99,83.5,21.0,28.2,28.2
08:23:22.526,91,110.0,1657.0,28.0,35.0,14.99,83.5,21.0,28.2,28.2
08:23:22.615,91,110.0,1657.0,28.0,35.0,14.99,83.5,21.0,28.2,28.2
08:23:22.677,91,110.0,1657.0,28.0,35.0,14.99,83.5,21.0,28.2,28.2
08:23:22.767,91,110.0,1657.0,28.0,35.0,14.99,83.5,21.0,28.2,28.2
08:23:22.826,91,110.0,1657.0,28.0,35.0,14.99,83.5,21.0,28.2,28.2
08:23:22.915,91,110.0,1657.0,28.0,35.0,14.99,83.5,21.0,28.2,28.2
08:23:22.977,91,110.0,1681.0,28.0,35.0,14.99,83.5,21.0,28.2,28.2
08:23:23.065,91,110.0,1681.0,29.0,35.0,14.99,83.5,21.0,28.2,28.2
08:23:23.127,91,110.0,1681.0,29.0,34.0,14.99,83.5,21.0,28.2,28.2
08:23:23.215,91,110.0,1681.0,29.0,34.0,15.11,83.5,21.0,28.2,28.2
08:23:23.276,91,110.0,1681.0,29.0,34.0,15.11,83.5,21.0,28.2,28.2
08:23:23.366,91,110.0,1681.0,29.0,34.0,15.11,83.5,21.0,28.2,28.2
08:23:23.427,91,110.0,1681.0,29.0,34.0,15.11,83.5,21.0,28.2,28.2
08:23:23.515,91,110.0,1681.0,29.0,34.0,15.11,83.5,21.0,28.2,28.2
08:23:23.606,91,110.0,1681.0,29.0,34.0,15.11,83.5,21.0,28.2,28.2
08:23:23.666,91,111.0,1681.0,29.0,34.0,15.11,83.5,21.0,28.2,28.2
08:23:23.726,91,111.0,1703.0,29.0,34.0,15.11,83.5,21.0,28.2,28.2
08:23:23.815,91,111.0,1703.0,29.0,34.0,15.11,83.5,21.0,28.2,28.2
08:23:23.876,91,111.0,1703.0,29.0,34.0,15.11,83.5,21.0,28.2,28.2
08:23:23.965,91,111.0,1703.0,29.0,34.0,15.77,83.5,21.0,28.2,28.2
08:23:24.026,91,111.0,1703.0,29.0,34.0,15.77,83.5,21.0,28.2,28.2
08:23:24.115,91,111.0,1703.0,29.0,34.0,15.77,83.5,21.0,28.2,28.2
08:23:24.177,91,111.0,1703.0,29.0,34.0,15.77,83.5,21.0,25.5,28.2
08:23:24.265,91,111.0,1703.0,29.0,34.0,15.77,83.5,21.0,25.5,25.1
08:23:24.327,91,111.0,1703.0,29.0,34.0,15.77,83.5,21.0,25.5,25.1
08:23:24.415,91,110.0,1703.0,29.0,34.0,15.77,83.5,21.0,25.5,25.1
08:23:24.476,91,110.0,1709.0,29.0,34.0,15.77,83.5,21.0,25.5,25.1
08:23:24.566,91,110.0,1709.0,29.0,34.0,15.77,83.5,21.0,25.5,25.1
08:23:24.626,91,110.0,1709.0,29.0,34.0,15.77,83.5,21.0,25.5,25.1
08:23:24.715,91,110.0,1709.0,29.0,34.0,15.27,83.5,21.0,25.5,25.1
08:23:24.806,91,110.0,1709.0,29.0,34.0,15.27,83.5,21.0,25.5,25.1
08:23:24.867,91,110.0,1709.0,29.0,34.0,15.27,83.5,21.0,25.5,25.1
08:23:24.926,91,110.0,1709.0,29.0,34.0,15.27,83.5,21.0,24.7,25.1
08:23:25.016,91,110.0,1709.0,29.0,34.0,15.27,83.5,21.0,24.7,24.7
08:23:25.076,91,110.0,1709.0,29.0,34.0,15.27,83.5,21.0,24.7,24.7
08:23:25.165,91,108.0,1709.0,29.0,34.0,15.27,83.5,21.0,24.7,24.7
08:23:25.226,91,108.0,1701.0,29.0,34.0,15.27,83.5,21.0,24.7,24.7
08:23:25.315,91,108.0,1701.0,29.0,34.0,15.27,83.5,21.0,24.7,24.7
08:23:25.376,91,108.0,1701.0,29.0,34.0,15.27,83.5,21.0,24.7,24.7
08:23:25.465,91,108.0,1701.0,29.0,34.0,14.94,83.5,21.0,24.7,24.7
08:23:25.527,91,108.0,1701.0,29.0,34.0,14.94,83.5,21.0,24.7,24.7
08:23:25.615,91,108.0,1701.0,29.0,34.0,14.94,83.5,21.0,24.7,24.7
08:23:25.676,91,108.0,1701.0,29.0,34.0,14.94,83.5,21.0,21.2,24.7
08:23:25.767,91,108.0,1701.0,29.0,34.0,14.94,83.5,21.0,21.2,19.6
08:23:25.827,91,108.0,1701.0,29.0,34.0,14.94,83.5,21.0,21.2,19.6
08:23:25.915,91,107.0,1701.0,29.0,34.0,14.94,83.5,21.0,21.2,19.6
08:23:26.006,91,107.0,1649.0,29.0,34.0,14.94,83.5,21.0,21.2,19.6
08:23:26.067,91,107.0,1649.0,29.0,34.0,14.94,83.5,21.0,21.2,19.6
08:23:26.126,91,107.0,1649.0,29.0,34.0,14.94,83.5,21.0,21.2,19.6
08:23:26.215,91,107.0,1649.0,29.0,34.0,14.91,83.5,21.0,21.2,19.6
08:23:26.276,91,107.0,1649.0,29.0,34.0,14.91,83.5,21.0,21.2,19.6
08:23:26.366,91,107.0,1649.0,29.0,34.0,14.91,83.5,20.0,21.2,19.6
08:23:26.426,91,107.0,1649.0,29.0,34.0,14.91,83.5,20.0,20.0,19.6
08:23:26.515,91,107.0,1649.0,29.0,34.0,14.91,83.5,20.0,20.0,19.6
08:23:26.576,91,107.0,1649.0,29.0,34.0,14.91,83.5,20.0,20.0,19.6
08:23:26.665,91,112.0,1649.0,29.0,34.0,14.91,83.5,20.0,20.0,19.6
08:23:26.726,91,112.0,1588.0,29.0,34.0,14.91,83.5,20.0,20.0,19.6
08:23:26.815,91,112.0,1588.0,27.0,34.0,14.91,83.5,20.0,20.0,19.6
08:23:26.876,91,112.0,1588.0,27.0,34.0,14.91,83.5,20.0,20.0,19.6
08:23:26.967,91,112.0,1588.0,27.0,34.0,23.33,83.5,20.0,20.0,19.6
08:23:27.026,91,112.0,1588.0,27.0,34.0,23.33,83.5,20.0,20.0,19.6
08:23:27.116,91,112.0,1588.0,27.0,34.0,23.33,83.5,20.0,20.0,19.6
08:23:27.206,91,112.0,1588.0,27.0,34.0,23.33,83.5,20.0,22.0,19.6
08:23:27.266,91,112.0,1588.0,27.0,34.0,23.33,83.5,20.0,22.0,22.7
08:23:27.326,91,112.0,1588.0,27.0,34.0,23.33,83.5,20.0,22.0,22.7
08:23:27.415,91,116.0,1588.0,27.0,34.0,23.33,83.5,20.0,22.0,22.7
08:23:27.477,91,116.0,1530.0,27.0,34.0,23.33,83.5,20.0,22.0,22.7
08:23:27.565,91,116.0,1530.0,26.0,34.0,23.33,83.5,20.0,22.0,22.7
08:23:27.626,91,116.0,1530.0,26.0,35.0,23.33,83.5,20.0,22.0,22.7
08:23:27.716,91,116.0,1530.0,26.0,35.0,19.74,83.5,20.0,22.0,22.7
08:23:27.777,91,116.0,1530.0,26.0,35.0,19.74,83.5,20.0,22.0,22.7
08:23:27.865,91,116.0,1530.0,26.0,35.0,19.74,83.5,20.0,22.0,22.7
08:23:27.926,91,116.0,1530.0,26.0,35.0,19.74,83.5,20.0,24.3,22.7
08:23:28.015,91,116.0,1530.0,26.0,35.0,19.74,83.5,20.0,24.3,24.7
08:23:28.077,91,116.0,1530.0,26.0,35.0,19.74,83.5,20.0,24.3,24.7
08:23:28.166,91,117.0,1530.0,26.0,35.0,19.74,83.5,20.0,24.3,24.7
08:23:28.227,91,117.0,1530.0,26.0,35.0,19.74,83.5,20.0,24.3,24.7
08:23:28.315,91,117.0,1530.0,26.0,35.0,19.74,83.5,20.0,24.3,24.7
08:23:28.406,91,117.0,1530.0,26.0,36.0,19.74,83.5,20.0,24.3,24.7
08:23:28.467,91,117.0,1530.0,26.0,36.0,12.99,83.5,20.0,24.3,24.7
08:23:28.527,91,117.0,1530.0,26.0,36.0,12.99,83.5,20.0,24.3,24.7
08:23:28.615,91,117.0,1530.0,26.0,36.0,12.99,83.5,20.0,24.3,24.7
08:23:28.677,91,117.0,1530.0,26.0,36.0,12.99,83.5,20.0,27.1,24.7
08:23:28.765,91,117.0,1530.0,26.0,36.0,12.99,83.5,20.0,27.1,27.1
08:23:28.827,91,117.0,1530.0,26.0,36.0,12.99,83.5,20.0,27.1,27.1
08:23:28.915,91,108.0,1530.0,26.0,36.0,12.99,83.5,20.0,27.1,27.1
08:23:28.977,91,108.0,1525.0,26.0,36.0,12.99,83.5,20.0,27.1,27.1
08:23:29.065,91,108.0,1525.0,26.0,36.0,12.99,83.5,20.0,27.1,27.1
08:23:29.127,91,108.0,1525.0,26.0,34.0,12.99,83.5,20.0,27.1,27.1
08:23:29.215,91,108.0,1525.0,26.0,34.0,14.13,83.5,20.0,27.1,27.1
08:23:29.277,91,108.0,1525.0,26.0,34.0,14.13,83.5,20.0,27.1,27.1
08:23:29.366,91,108.0,1525.0,26.0,34.0,14.13,83.5,20.0,27.1,27.1
08:23:29.427,91,108.0,1525.0,26.0,34.0,14.13,83.5,20.0,31.0,27.1
08:23:29.515,91,108.0,1525.0,26.0,34.0,14.13,83.5,20.0,31.0,31.4
08:23:29.606,91,108.0,1525.0,26.0,34.0,14.13,83.5,20.0,31.0,31.4
08:23:29.666,91,112.0,1525.0,26.0,34.0,14.13,83.5,20.0,31.0,31.4
08:23:29.726,91,112.0,1569.0,26.0,34.0,14.13,83.5,20.0,31.0,31.4
08:23:29.846,91,112.0,1569.0,27.0,34.0,14.13,83.5,20.0,31.0,31.4
08:23:29.906,91,112.0,1569.0,27.0,34.0,14.13,83.5,20.0,31.0,31.4
08:23:29.966,91,112.0,1569.0,27.0,34.0,14.77,83.5,20.0,31.0,31.4
08:23:30.026,91,112.0,1569.0,27.0,34.0,14.77,83.5,20.0,31.0,31.4
08:23:30.116,91,112.0,1569.0,27.0,34.0,14.77,83.5,20.0,31.0,31.4
08:23:30.177,91,112.0,1569.0,27.0,34.0,14.77,83.5,20.0,28.2,31.4
08:23:30.265,91,112.0,1569.0,27.0,34.0,14.77,83.5,20.0,28.2,27.5
08:23:30.326,91,112.0,1569.0,27.0,34.0,14.77,83.5,20.0,28.2,27.5
08:23:30.415,91,116.0,1569.0,27.0,34.0,14.77,83.5,20.0,28.2,27.5
08:23:30.476,91,116.0,1608.0,27.0,34.0,14.77,83.5,20.0,28.2,27.5
08:23:30.567,91,116.0,1608.0,28.0,34.0,14.77,83.5,20.0,28.2,27.5
08:23:30.626,91,116.0,1608.0,28.0,34.0,14.77,83.5,20.0,28.2,27.5
08:23:30.715,91,116.0,1608.0,28.0,34.0,14.13,83.5,20.0,28.2,27.5
08:23:30.806,91,116.0,1608.0,28.0,34.0,14.13,83.5,20.0,28.2,27.5
08:23:30.867,91,116.0,1608.0,28.0,34.0,14.13,83.5,20.0,28.2,27.5
08:23:30.927,91,116.0,1608.0,28.0,34.0,14.13,83.5,20.0,27.1,27.5
08:23:31.016,91,116.0,1608.0,28.0,34.0,14.13,83.5,20.0,27.1,27.1
08:23:31.076,91,116.0,1608.0,28.0,34.0,14.13,83.5,20.0,27.1,27.1
08:23:31.166,91,110.0,1608.0,28.0,34.0,14.13,83.5,20.0,27.1,27.1
08:23:31.227,91,110.0,1629.0,28.0,34.0,14.13,83.5,20.0,27.1,27.1
08:23:31.315,91,110.0,1629.0,28.0,34.0,14.13,83.5,20.0,27.1,27.1
08:23:31.377,91,110.0,1629.0,28.0,34.0,14.13,83.5,20.0,27.1,27.1
08:23:31.466,91,110.0,1629.0,28.0,34.0,14.94,83.5,20.0,27.1,27.1
08:23:31.527,91,110.0,1629.0,28.0,34.0,14.94,83.5,20.0,27.1,27.1
08:23:31.615,91,110.0,1629.0,28.0,34.0,14.94,83.5,20.0,27.1,27.1
08:23:31.676,91,110.0,1629.0,28.0,34.0,14.94,83.5,20.0,23.5,27.1
08:23:31.766,91,110.0,1629.0,28.0,34.0,14.94,83.5,20.0,23.5,22.7
08:23:31.826,91,110.0,1629.0,28.0,34.0,14.94,83.5,20.0,23.5,22.7
08:23:31.915,91,108.0,1629.0,28.0,34.0,14.94,83.5,20.0,23.5,22.7
08:23:32.006,91,108.0,1623.0,28.0,34.0,14.94,83.5,20.0,23.5,22.7
08:23:32.067,91,108.0,1623.0,28.0,34.0,14.94,83.5,20.0,23.5,22.7
08:23:32.126,91,108.0,1623.0,28.0,34.0,14.94,83.5,20.0,23.5,22.7
08:23:32.216,91,108.0,1623.0,28.0,34.0,13.99,83.5,20.0,23.5,22.7
08:23:32.277,91,108.0,1623.0,28.0,34.0,13.99,83.5,20.0,23.5,22.7
08:23:32.366,91,108.0,1623.0,28.0,34.0,13.99,83.5,20.0,23.5,22.7
08:23:32.427,91,108.0,1623.0,28.0,34.0,13.99,83.5,20.0,24.3,22.7
08:23:32.516,91,108.0,1623.0,28.0,34.0,13.99,83.5,20.0,24.3,23.9
08:23:32.577,91,108.0,1623.0,28.0,34.0,13.99,83.5,20.0,24.3,23.9
08:23:32.666,91,105.0,1623.0,28.0,34.0,13.99,83.5,20.0,24.3,23.9
08:23:32.727,91,105.0,1612.0,28.0,34.0,13.99,83.5,20.0,24.3,23.9
08:23:32.816,91,105.0,1612.0,28.0,34.0,13.99,83.5,20.0,24.3,23.9
08:23:32.877,91,105.0,1612.0,28.0,34.0,13.99,83.5,20.0,24.3,23.9
08:23:32.966,91,105.0,1612.0,28.0,34.0,14.22,83.5,20.0,24.3,23.9
08:23:33.026,91,105.0,1612.0,28.0,34.0,14.22,83.5,20.0,24.3,23.9
08:23:33.115,91,105.0,1612.0,28.0,34.0,14.22,83.5,20.0,24.3,23.9
08:23:33.206,91,105.0,1612.0,28.0,34.0,14.22,83.5,20.0,24.7,23.9
08:23:33.296,91,105.0,1612.0,28.0,34.0,14.22,83.5,20.0,24.7,24.3
08:23:33.385,91,105.0,1612.0,28.0,34.0,14.22,83.5,20.0,24.7,24.3
08:23:33.475,91,104.0,1612.0,28.0,34.0,14.22,83.5,20.0,24.7,24.3
08:23:33.566,91,104.0,1612.0,28.0,34.0,14.22,83.5,20.0,24.7,24.3
08:23:33.656,91,104.0,1612.0,27.0,34.0,14.22,83.5,20.0,24.7,24.3
08:23:33.745,91,104.0,1612.0,27.0,34.0,14.22,83.5,20.0,24.7,24.3
08:23:33.865,91,104.0,1612.0,27.0,34.0,14.86,83.5,20.0,24.7,24.3
08:23:33.955,91,104.0,1612.0,27.0,34.0,14.86,83.5,20.0,24.7,24.3
08:23:34.045,91,104.0,1612.0,27.0,34.0,14.86,83.5,20.0,24.7,24.3
08:23:34.136,91,104.0,1612.0,27.0,34.0,14.86,83.5,20.0,27.1,24.3
08:23:34.225,91,104.0,1612.0,27.0,34.0,14.86,83.5,20.0,27.1,27.1
08:23:34.315,91,104.0,1612.0,27.0,34.0,14.86,83.5,20.0,27.1,27.1
08:23:34.406,91,111.0,1612.0,27.0,34.0,14.86,83.5,20.0,27.1,27.1
08:23:34.496,91,111.0,1624.0,27.0,34.0,14.86,83.5,20.0,27.1,27.1
08:23:34.585,91,111.0,1624.0,28.0,34.0,14.86,83.5,20.0,27.1,27.1
08:23:34.675,91,111.0,1624.0,28.0,34.0,14.86,83.5,20.0,27.1,27.1
08:23:34.766,91,111.0,1624.0,28.0,34.0,14.74,83.5,20.0,27.1,27.1
08:23:34.856,91,111.0,1624.0,28.0,34.0,14.74,83.5,20.0,27.1,27.1
08:23:34.945,91,111.0,1624.0,28.0,34.0,14.74,83.5,20.0,27.1,27.1
08:23:35.035,91,111.0,1624.0,28.0,34.0,14.74,83.5,20.0,27.1,27.1
08:23:35.126,91,111.0,1624.0,28.0,34.0,14.74,83.5,20.0,27.1,27.1
08:23:35.216,91,111.0,1624.0,28.0,34.0,14.74,83.5,20.0,27.1,27.1
08:23:35.305,91,112.0,1624.0,28.0,34.0,14.74,83.5,20.0,27.1,27.1
08:23:35.396,91,112.0,1647.0,28.0,34.0,14.74,83.5,20.0,27.1,27.1
08:23:35.485,91,112.0,1647.0,28.0,34.0,14.74,83.5,20.0,27.1,27.1
08:23:35.576,91,112.0,1647.0,28.0,34.0,14.74,83.5,20.0,27.1,27.1
08:23:35.665,91,112.0,1647.0,28.0,34.0,15.61,83.5,20.0,27.1,27.1
08:23:35.756,91,112.0,1647.0,28.0,34.0,15.61,83.5,20.0,27.1,27.1
08:23:35.846,91,112.0,1647.0,28.0,34.0,15.61,83.5,20.0,27.1,27.1
08:23:35.935,91,112.0,1647.0,28.0,34.0,15.61,83.5,20.0,27.1,27.1
08:23:36.026,91,112.0,1647.0,28.0,34.0,15.61,83.5,20.0,27.1,27.1
08:23:36.115,91,112.0,1647.0,28.0,34.0,15.61,83.5,20.0,27.1,27.1
08:23:36.206,91,111.0,1647.0,28.0,34.0,15.61,83.5,20.0,27.1,27.1
08:23:36.326,91,111.0,1664.0,28.0,34.0,15.61,83.5,20.0,27.1,27.1
08:23:36.416,91,111.0,1664.0,28.0,34.0,15.61,83.5,20.0,27.1,27.1
08:23:36.505,91,111.0,1664.0,28.0,34.0,15.61,83.5,20.0,27.1,27.1
08:23:36.596,91,111.0,1664.0,28.0,34.0,15.38,83.5,20.0,27.1,27.1
08:23:36.685,91,111.0,1664.0,28.0,34.0,15.38,83.5,20.0,27.1,27.1
08:23:36.776,91,111.0,1664.0,28.0,34.0,15.38,83.5,20.0,27.1,27.1
08:23:36.865,91,111.0,1664.0,28.0,34.0,15.38,83.5,20.0,26.7,27.1
08:23:36.955,91,111.0,1664.0,28.0,34.0,15.38,83.5,20.0,26.7,26.7
08:23:37.047,91,111.0,1664.0,28.0,34.0,15.38,83.5,20.0,26.7,26.7
08:23:37.135,91,111.0,1664.0,28.0,34.0,15.38,83.5,20.0,26.7,26.7
08:23:37.226,91,111.0,1678.0,28.0,34.0,15.38,83.5,20.0,26.7,26.7
08:23:37.315,91,111.0,1678.0,29.0,34.0,15.38,83.5,20.0,26.7,26.7
08:23:37.406,91,111.0,1678.0,29.0,34.0,15.38,83.5,20.0,26.7,26.7
08:23:37.526,91,111.0,1678.0,29.0,34.0,15.47,83.5,20.0,26.7,26.7
08:23:37.615,91,111.0,1678.0,29.0,34.0,15.47,83.5,20.0,26.7,26.7
08:23:37.706,91,111.0,1678.0,29.0,34.0,15.47,83.5,20.0,26.7,26.7
08:23:37.796,91,111.0,1678.0,29.0,34.0,15.47,83.5,20.0,30.2,26.7
08:23:37.886,91,111.0,1678.0,29.0,34.0,15.47,83.5,20.0,30.2,29.8
08:23:37.976,91,111.0,1678.0,29.0,34.0,15.47,83.5,20.0,30.2,29.8
08:23:38.066,91,113.0,1678.0,29.0,34.0,15.47,83.5,20.0,30.2,29.8
08:23:38.156,91,113.0,1698.0,29.0,34.0,15.47,83.5,20.0,30.2,29.8
08:23:38.247,91,113.0,1698.0,29.0,34.0,15.47,83.5,20.0,30.2,29.8
08:23:38.335,91,113.0,1698.0,29.0,35.0,15.47,83.5,20.0,30.2,29.8
08:23:38.425,91,113.0,1698.0,29.0,35.0,15.52,83.5,20.0,30.2,29.8
08:23:38.516,91,113.0,1698.0,29.0,35.0,15.52,83.5,20.0,30.2,29.8
08:23:38.605,91,113.0,1698.0,29.0,35.0,15.52,83.5,20.0,30.2,29.8
08:23:38.696,91,113.0,1698.0,29.0,35.0,15.52,83.5,20.0,28.2,29.8
08:23:38.786,91,113.0,1698.0,29.0,35.0,15.52,83.5,20.0,28.2,28.2
08:23:38.876,91,113.0,1698.0,29.0,35.0,15.52,83.5,20.0,28.2,28.2
08:23:38.966,91,113.0,1698.0,29.0,35.0,15.52,83.5,20.0,28.2,28.2
08:23:39.056,91,113.0,1726.0,29.0,35.0,15.52,83.5,20.0,28.2,28.2
08:23:39.146,91,113.0,1726.0,30.0,35.0,15.52,83.5,20.0,28.2,28.2
08:23:39.236,91,113.0,1726.0,30.0,35.0,15.52,83.5,20.0,28.2,28.2
08:23:39.326,91,113.0,1726.0,30.0,35.0,16.38,83.5,20.0,28.2,28.2
08:23:39.415,91,113.0,1726.0,30.0,35.0,16.38,83.5,20.0,28.2,28.2
08:23:39.505,91,113.0,1726.0,30.0,35.0,16.38,83.5,20.0,28.2,28.2
08:23:39.596,91,113.0,1726.0,30.0,35.0,16.38,83.5,20.0,29.0,28.2
08:23:39.686,91,113.0,1726.0,30.0,35.0,16.38,83.5,20.0,29.0,29.0
08:23:39.775,91,113.0,1726.0,30.0,35.0,16.38,83.5,20.0,29.0,29.0
08:23:39.865,91,113.0,1726.0,30.0,35.0,16.38,83.5,20.0,29.0,29.0
08:23:39.956,91,113.0,1752.0,30.0,35.0,16.38,83.5,20.0,29.0,29.0
08:23:40.045,91,113.0,1752.0,30.0,35.0,16.38,83.5,20.0,29.0,29.0
08:23:40.136,91,113.0,1752.0,30.0,35.0,16.38,83.5,20.0,29.0,29.0
08:23:40.225,91,113.0,1752.0,30.0,35.0,16.16,83.5,20.0,29.0,29.0
08:23:40.316,91,113.0,1752.0,30.0,35.0,16.16,83.5,20.0,29.0,29.0
08:23:40.407,91,113.0,1752.0,30.0,35.0,16.16,83.5,20.0,29.0,29.0
08:23:40.496,91,113.0,1752.0,30.0,35.0,16.16,83.5,20.0,29.0,29.0
08:23:40.585,91,113.0,1752.0,30.0,35.0,16.16,83.5,20.0,29.0,29.0
08:23:40.675,91,113.0,1752.0,30.0,35.0,16.16,83.5,20.0,29.0,29.0
08:23:40.765,91,114.0,1752.0,30.0,35.0,16.16,83.5,20.0,29.0,29.0
08:23:40.856,91,114.0,1779.0,30.0,35.0,16.16,83.5,20.0,29.0,29.0
08:23:40.945,91,114.0,1779.0,30.0,35.0,16.16,83.5,20.0,29.0,29.0
08:23:41.035,91,114.0,1779.0,30.0,35.0,16.16,83.5,20.0,29.0,29.0
08:23:41.126,91,114.0,1779.0,30.0,35.0,16.52,83.5,20.0,29.0,29.0
08:23:41.215,91,114.0,1779.0,30.0,35.0,16.52,83.5,20.0,29.0,29.0
08:23:41.306,91,114.0,1779.0,30.0,35.0,16.52,83.5,20.0,29.0,29.0
08:23:41.396,91,114.0,1779.0,30.0,35.0,16.52,83.5,20.0,30.2,29.0
08:23:41.486,91,114.0,1779.0,30.0,35.0,16.52,83.5,20.0,30.2,30.6
08:23:41.576,91,114.0,1779.0,30.0,35.0,16.52,83.5,20.0,30.2,30.6
08:23:41.665,91,115.0,1779.0,30.0,35.0,16.52,83.5,20.0,30.2,30.6
08:23:41.755,91,115.0,1805.0,30.0,35.0,16.52,83.5,20.0,30.2,30.6
08:23:41.847,91,115.0,1805.0,31.0,35.0,16.52,83.5,20.0,30.2,30.6
08:23:41.936,91,115.0,1805.0,31.0,35.0,16.52,83.5,20.0,30.2,30.6
08:23:42.026,91,115.0,1805.0,31.0,35.0,17.63,83.5,20.0,30.2,30.6
08:23:42.115,91,115.0,1805.0,31.0,35.0,17.63,83.5,20.0,30.2,30.6
08:23:42.205,91,115.0,1805.0,31.0,35.0,17.63,83.5,20.0,30.2,30.6
08:23:42.296,91,115.0,1805.0,31.0,35.0,17.63,83.5,20.0,20.4,30.6
08:23:42.385,91,115.0,1805.0,31.0,35.0,17.63,83.5,20.0,20.4,18.0
08:23:42.475,91,115.0,1805.0,31.0,35.0,17.63,83.5,20.0,20.4,18.0
08:23:42.566,91,114.0,1805.0,31.0,35.0,17.63,83.5,20.0,20.4,18.0
08:23:42.656,91,114.0,1814.0,31.0,35.0,17.63,83.5,20.0,20.4,18.0
08:23:42.745,91,114.0,1814.0,31.0,35.0,17.63,83.5,20.0,20.4,18.0
08:23:42.836,91,114.0,1814.0,31.0,35.0,17.63,83.5,20.0,20.4,18.0
08:23:42.926,91,114.0,1814.0,31.0,35.0,17.44,83.5,20.0,20.4,18.0
08:23:43.016,91,114.0,1814.0,31.0,35.0,17.44,83.5,20.0,20.4,18.0
08:23:43.105,91,114.0,1814.0,31.0,35.0,17.44,83.5,20.0,20.4,18.0
08:23:43.196,91,114.0,1814.0,31.0,35.0,17.44,83.5,20.0,20.8,18.0
08:23:43.286,91,114.0,1814.0,31.0,35.0,17.44,83.5,20.0,20.8,19.6
08:23:43.375,91,114.0,1814.0,31.0,35.0,17.44,83.5,20.0,20.8,19.6
